"color","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","num_user_for_reviews","language","country","budget","title_year","imdb_score","movie_facebook_likes"
"Color",54,91,16702864,"Catch That Kid ",8023,49,"English","USA",1.8e+07,2004,5.2,591
"Color",99,125,15561627,"Life as a House ",39105,359,"English","USA",1.8e+07,2001,7.5,0
"Color",412,122,17750583,"Steve Jobs ",93548,307,"English","UK",3e+07,2015,7.2,23000
"Color",107,102,14793904,"I Love You, Beth Cooper ",28209,80,"English","Canada",1.8e+07,2009,5.3,0
"Color",192,90,15281286,"Youth in Revolt ",64646,105,"English","USA",1.8e+07,2009,6.5,0
"Color",25,98,8000000,"The Legend of the Lone Ranger ",1400,41,"English","USA",1.8e+07,1981,5,346
"Color",104,109,13491653,"The Tailor of Panama ",23728,213,"English","USA",1.8e+07,2001,6.1,813
"Color",146,90,10494494,"Getaway ",19586,109,"English","USA",1.8e+07,2013,4.4,4000
"Color",124,112,7837632,"The Ice Storm ",46396,287,"English","USA",1.8e+07,1997,7.5,0
"Color",107,94,15155772,"And So It Goes ",8895,48,"English","USA",1.8e+07,2014,5.7,3000
"Color",11,105,8508843,"Troop Beverly Hills ",7470,35,"English","USA",1.8e+07,1989,5.5,0
"Color",93,104,7739049,"Being Julia ",10680,112,"English","Canada",1.8e+07,2004,7.1,562
"Color",38,112,6734844,"9½ Weeks ",29591,118,"English","USA",1.7e+07,1986,5.9,0
"Color",60,108,6000000,"Dragonslayer ",10832,102,"English","USA",1.8e+07,1981,6.7,0
"Color",184,112,6615578,"The Last Station ",15352,82,"English","Germany",1.3e+07,2009,7,0
" Black and White",148,127,5887457,"Ed Wood ",142416,420,"English","USA",1.8e+07,1994,7.9,0
"Color",217,111,13362308,"Labor Day ",31898,111,"English","USA",1.8e+07,2013,6.9,0
"Color",160,126,5701643,"Mongol: The Rise of Genghis Khan ",37635,165,"Mongolian","Russia",2e+07,2007,7.3,0
"Color",209,114,5694401,"RocknRolla ",194489,192,"English","UK",1.8e+07,2008,7.3,12000
"Color",40,99,5333658,"Megaforce ",2541,54,"English","USA",2e+07,1982,3.5,0
"Color",85,150,4414535,"Hamlet ",30618,224,"English","UK",1.8e+07,1996,7.8,0
"Color",263,112,3707794,"Midnight Special ",31359,156,"English","Greece",1.8e+07,2016,6.7,0
"Color",128,108,3203044,"Anything Else ",25165,155,"English","USA",1.8e+07,2003,6.4,827
"Color",186,116,4435083,"The Railway Man ",27882,119,"English","Australia",1.8e+07,2013,7.1,18000
" Black and White",292,144,2222647,"The White Ribbon ",52958,193,"German","Germany",1.2e+07,2009,7.8,0
"Color",70,93,3500000,"The Wraith ",10082,100,"English","USA",2700000,1986,5.9,0
"Color",79,103,676698,"The Salton Sea ",26730,180,"English","USA",1.8e+07,2002,7.2,2000
"Color",10,121,229311,"One Man's Hero ",899,42,"English","Spain",11350000,1999,6.2,271
"Color",112,105,63260,"Renaissance ",14325,90,"English","France",1.4e+07,2006,6.7,0
"Color",256,119,121463226,"Superbad ",422606,555,"English","USA",2e+07,2007,7.6,0
"Color",97,98,58006147,"Step Up 2: The Streets ",67653,108,"English","USA",2.3e+07,2008,6.2,0
"Color",142,80,51053787,"Hoodwinked! ",45900,247,"English","USA",17500000,2005,6.5,0
"Color",187,121,23472900,"Hotel Rwanda ",264533,609,"English","UK",17500000,2004,8.1,12000
"Color",193,94,39687528,"Hitman ",140780,376,"English","France",2.4e+07,2007,6.3,0
"Color",40,93,7017178,"Black Nativity ",1633,17,"English","USA",17500000,2013,4.4,0
"Color",38,116,325491,"City of Ghosts ",4387,67,"English","USA",17500000,2002,6,204
"Color",239,101,96471845,"The Others ",268581,1109,"English","USA",1.7e+07,2001,7.6,20000
"Color",250,154,85200000,"Aliens ",488537,1076,"English","USA",18500000,1986,8.4,18000
"Color",82,170,72000000,"My Fair Lady ",66959,258,"English","USA",1.7e+07,1964,7.9,0
"Color",140,99,72219395,"I Know What You Did Last Summer ",105585,419,"English","USA",1.7e+07,1997,5.6,0
"Color",129,104,82389560,"Let's Be Cops ",106820,147,"English","USA",1.7e+07,2014,6.5,14000
"Color",285,126,71502303,"Sideways ",149966,835,"English","USA",1.2e+07,2004,7.5,0
"Color",91,110,19179969,"Beerfest ",54710,177,"English","USA",17500000,2006,6.3,0
"Color",318,101,47000000,"Halloween ",157857,1191,"English","USA",3e+05,1978,7.9,12000
" Black and White",283,80,84961,"Hero ",149414,841,"Mandarin","China",3.1e+07,2002,7.9,0
"Color",52,87,37566230,"Good Boy! ",3407,48,"English","USA",1.7e+07,2003,5.1,309
"Color",56,123,70492685,"The Best Man Holiday ",11600,64,"English","USA",1.7e+07,2013,6.7,7000
"Color",186,109,35635046,"Smokin' Aces ",121058,482,"English","UK",1.7e+07,2006,6.7,3000
"Color",178,90,45670855,"Saw 3D: The Final Chapter ",67978,279,"English","Canada",2e+07,2010,5.6,12000
"Color",140,96,37939782,"40 Days and 40 Nights ",62272,207,"English","USA",1.7e+07,2002,5.6,2000
"Color",469,125,172051787,"TRON: Legacy ",264186,665,"English","USA",1.7e+08,2010,6.8,30000
"Color",63,82,30324946,"A Night at the Roxbury ",48458,239,"English","USA",1.7e+07,1998,6.2,0
"Color",148,86,27854896,"Beastly ",64190,129,"English","USA",1.7e+07,2011,5.6,16000
"Color",265,108,41777564,"The Hills Have Eyes ",129719,855,"English","USA",1.5e+07,2006,6.4,0
"Color",75,98,22734486,"Dickie Roberts: Former Child Star ",11815,117,"English","USA",1.7e+07,2003,5.6,320
"Color",113,129,44469602,"McFarland, USA ",23480,83,"English","USA",1.7e+07,2015,7.4,21000
"Color",223,112,64998368,"Pitch Perfect ",213898,250,"English","USA",1.7e+07,2012,7.2,36000
"Color",50,108,19693891,"Summer Catch ",12993,107,"English","USA",3.4e+07,2001,4.9,476
"Color",125,121,16311763,"A Simple Plan ",50656,416,"English","UK",1.7e+07,1998,7.5,0
"Color",81,89,12693621,"They ",10885,271,"English","USA",1.7e+07,2002,4.8,814
"Color",37,89,15655665,"Larry the Cable Guy: Health Inspector ",9104,112,"English","USA",4e+06,2006,3.1,110
"Color",44,73,11634458,"The Adventures of Elmo in Grouchland ",2045,37,"English","USA",1.7e+07,1999,5.8,339
"Color",197,132,27154426,"Brooklyn's Finest ",52852,138,"English","USA",1.7e+07,2009,6.7,4000
"Color",543,96,54239856,"Evil Dead ",125016,789,"English","USA",1.7e+07,2013,6.5,70000
"Color",112,98,8662318,"My Life in Ruins ",15033,75,"English","USA",1.7e+07,2009,5.9,0
"Color",153,107,7156725,"American Dreamz ",22639,217,"English","USA",1.9e+07,2006,5.5,300
"Color",94,134,15681020,"Superman IV: The Quest for Peace ",33570,259,"English","UK",1.7e+07,1987,3.6,1000
"Color",157,122,6855137,"Running Scared ",88590,419,"English","Germany",1.7e+07,2006,7.4,0
"Color",21,97,2315683,"Shanghai Surprise ",4081,28,"English","UK",1.7e+07,1986,3,154
"Color",236,110,39825798,"The Illusionist ",295375,645,"English","USA",1.6e+07,2006,7.6,15000
"Color",50,102,2000000,"Roar ",1275,27,"English","USA",1.7e+07,1981,6.4,0
"Color",106,98,1569918,"Veronica Guerin ",16234,113,"English","Ireland",1.7e+07,2003,6.9,0
"Color",173,160,273420,"Southland Tales ",32671,238,"English","France",1.7e+07,2006,5.5,0
"Color",145,83,4930798,"The Apparition ",16268,108,"English","USA",1.7e+07,2012,4.1,0
"Color",31,102,59847242,"My Girl ",55895,115,"English","USA",16500000,1991,6.8,0
"Color",105,122,220914,"Fur: An Imaginary Portrait of Diane Arbus ",13239,97,"English","USA",16800000,2006,6.5,0
"Color",236,110,39825798,"The Illusionist ",295375,645,"English","USA",1.6e+07,2006,7.6,15000
"Color",114,126,43848100,"Wall Street ",119150,219,"English","USA",1.5e+07,1987,7.4,0
"Color",69,136,42700000,"Sense and Sensibility ",78392,196,"English","USA",16500000,1995,7.7,0
"Color",150,120,18663911,"Becoming Jane ",46204,151,"English","UK",16500000,2007,7.1,0
"Color",72,108,11702090,"Sydney White ",37700,50,"English","USA",16500000,2007,6.3,0
"Color",158,126,13005485,"House of Sand and Fog ",56665,469,"English","USA",1.5e+07,2003,7.6,0
"Color",96,128,95860116,"Dead Poets Society ",277451,491,"English","USA",16400000,1989,8,23000
"Color",84,113,127175354,"Dumb & Dumber ",288451,438,"English","USA",1.6e+07,1994,7.3,0
"Color",114,89,92823600,"When Harry Met Sally... ",149108,273,"English","USA",1.6e+07,1989,7.6,0
"Color",79,129,54000000,"The Verdict ",26310,154,"English","USA",1.6e+07,1982,7.8,0
"Color",103,94,68525609,"Road Trip ",132963,302,"English","USA",15600000,2000,6.5,0
"Color",67,106,52885587,"Varsity Blues ",35312,267,"English","USA",1.6e+07,1999,6.4,0
" Black and White",576,100,44667095,"The Artist ",190030,583,"English","France",1.5e+07,2011,8,30000
"Color",178,89,42638165,"The Unborn ",42182,230,"English","USA",1.6e+07,2009,4.8,0
"Color",487,94,45507053,"Moonrise Kingdom ",237848,377,"English","USA",1.6e+07,2012,7.8,71000
"Color",196,83,39511038,"The Texas Chainsaw Massacre: The Beginning ",56269,366,"English","USA",1.6e+07,2006,5.9,0
"Color",24,111,6462576,"The Young Messiah ",1449,30,"English","USA",18500000,2016,5.4,0
"Color",56,80,40363530,"The Master of Disguise ",18254,307,"English","USA",1.6e+07,2002,3.3,1000
"Color",406,112,37623143,"Pan's Labyrinth ",467234,1083,"Spanish","Spain",13500000,2006,8.2,27000
"Color",51,94,33357476,"See Spot Run ",7392,53,"English","USA",3.5e+07,2001,5.4,393
" Black and White",41,130,28734552,"Baby Boy ",9566,81,"English","USA",1.6e+07,2001,6.4,1000
"Color",138,91,37300107,"The Roommate ",29147,115,"English","USA",1.6e+07,2011,4.8,0
"Color",78,91,27087695,"Joe Dirt ",41664,205,"English","USA",17700000,2001,5.9,0
"Color",40,110,30102717,"Double Impact ",28736,72,"English","USA",1.5e+07,1991,5.5,0
"Color",285,121,23618786,"Hot Fuzz ",352695,687,"English","UK",8e+06,2007,7.9,17000
"Color",124,114,26896744,"The Women ",16582,125,"English","USA",16500000,2008,4.9,0
"Color",275,96,23213577,"Vicky Cristina Barcelona ",198111,365,"English","Spain",15500000,2008,7.2,14000
"Color",67,94,20627372,"Boys and Girls ",13661,134,"English","USA",1.6e+07,2000,5.3,487
"Color",103,109,16346122,"White Oleander ",25549,171,"English","USA",1.6e+07,2002,7.2,0
"Color",300,107,16204793,"Jennifer's Body ",92712,294,"English","USA",1.6e+07,2009,5.1,6000
"Color",84,96,15427192,"Drowning Mona ",11768,148,"English","USA",1.6e+07,2000,5.6,492
"Color",64,88,14792779,"Radio Days ",24256,91,"English","USA",1.6e+07,1987,7.6,0
"Color",169,110,13998282,"Left Behind ",24854,374,"English","USA",1.6e+07,2014,3.1,31000
"Color",158,113,19057024,"Remember Me ",113963,361,"English","USA",1.6e+07,2010,7.2,24000
"Color",46,101,14108518,"How to Deal ",8215,95,"English","USA",1.6e+07,2003,5.7,371
"Color",15,105,13854000,"My Stepmother Is an Alien ",21079,55,"English","USA",2e+07,1988,5.2,818
"Color",68,125,77324422,"Philadelphia ",178731,261,"English","USA",2.6e+07,1993,7.7,0
"Color",111,100,15500000,"The Thirteenth Floor ",51996,302,"English","Germany",1.6e+07,1999,7,0
"Color",65,112,4734235,"Duets ",8217,123,"English","USA",1.5e+07,2000,6,573
"Color",109,112,4839383,"Hollywood Ending ",21613,148,"English","USA",1.6e+07,2002,6.6,762
"Color",42,95,4193025,"Detroit Rock City ",30682,194,"English","USA",1.5e+07,1999,6.8,0
"Color",112,110,5900000,"Highlander ",98629,316,"English","UK",1.6e+07,1986,7.2,0
"Color",146,118,2849142,"Things We Lost in the Fire ",24104,88,"English","USA",1.6e+07,2007,7.2,0
"Color",36,97,1686429,"Steel ",8687,62,"English","USA",1.6e+07,1997,2.8,0
"Color",230,120,1984743,"The Immigrant ",20616,70,"English","USA",1.6e+07,2013,6.6,0
"Color",64,135,1666262,"The White Countess ",5321,78,"English","UK",1.6e+07,2005,6.7,356
"Color",393,101,2319187,"Trance ",92640,212,"English","UK",2e+07,2013,7,23000
"Color",75,92,13922211,"Soul Plane ",18271,150,"English","USA",1.6e+07,2004,4.4,0
"Color",67,92,23091,"Good ",5664,42,"English","UK",1.5e+07,2008,6.2,921
"Color",216,161,336467,"Enter the Void ",45449,192,"English","France",1.3e+07,2009,7.3,23000
"Color",54,92,2964,"Vamps ",7444,42,"English","USA",1.6e+07,2012,5.1,0
"Color",208,122,2428883,"The Homesman ",21370,132,"English","USA",1.6e+07,2014,6.6,0
"Color",32,91,13571817,"Juwanna Mann ",5312,40,"English","USA",15600000,2002,4.5,939
"Color",40,93,1181197,"Slow Burn ",3299,24,"English","USA",15500000,2005,5.9,191
"Color",40,94,81525,"Wasabi ",29392,91,"French","France",15300000,2001,6.6,0
"Color",251,95,7774730,"Slither ",61912,352,"English","Canada",15500000,2006,6.5,0
"Color",94,105,234760500,"Beverly Hills Cop ",126464,175,"English","USA",1.4e+07,1984,7.3,0
"Color",102,103,285761243,"Home Alone ",311075,305,"English","USA",1.8e+07,1990,7.5,20000
"Color",21,102,167780960,"3 Men and a Baby ",36918,42,"English","USA",1.1e+07,1987,5.9,3000
"Color",94,116,177200000,"Tootsie ",77366,194,"English","USA",2.2e+07,1982,7.4,0
"Color",173,110,176781728,"Top Gun ",219171,388,"English","USA",1.5e+07,1986,6.9,19000
"Color",287,120,128067808,"Crouching Tiger, Hidden Dragon ",217740,1641,"Mandarin","Taiwan",1.5e+07,2000,7.9,0
"Color",176,122,130058047,"American Beauty ",822500,2715,"English","USA",1.5e+07,1999,8.4,22000
"Color",479,118,138795342,"The King's Speech ",503631,636,"English","UK",1.5e+07,2010,8,64000
"Color",27,107,111936400,"Twins ",87538,79,"English","USA",1.5e+07,1988,6,0
"Color",60,102,317040,"The Yellow Handkerchief ",6723,36,"English","USA",15500000,2008,6.8,1000
"Color",70,154,94175854,"The Color Purple ",60988,199,"English","USA",1.5e+07,1985,7.8,6000
"Color",454,114,91121452,"The Imitation Game ",467613,608,"English","UK",1.4e+07,2014,8.1,165000
"Color",25,109,69800000,"Private Benjamin ",18140,60,"English","USA",1e+07,1980,6.1,855
"Color",111,94,64001297,"Diary of a Wimpy Kid ",32002,103,"English","USA",1.5e+07,2010,6.2,0
"Color",393,100,71588220,"Mama ",134869,304,"English","Canada",2e+07,2013,6.2,57000
"Color",318,101,47000000,"Halloween ",157857,1191,"English","USA",3e+05,1978,7.9,12000
"Color",55,98,61400000,"National Lampoon's Vacation ",71183,183,"English","USA",1.5e+07,1983,7.4,0
"Color",157,102,101978840,"Bad Grandpa ",77724,162,"English","USA",1.5e+07,2013,6.6,26000
"Color",280,94,56437947,"The Queen ",85333,421,"English","UK",9800000,2006,7.3,0
"Color",109,92,73326666,"Beetlejuice ",189413,306,"English","USA",1.5e+07,1988,7.5,15000
"Color",41,113,55184721,"Why Did I Get Married? ",9811,100,"English","USA",1.5e+07,2007,5.6,1000
"Color",27,115,50003300,"Little Women ",36624,132,"English","USA",1.5e+07,1994,7.3,0
"Color",462,95,54322273,"The Woman in Black ",139749,509,"English","UK",1.7e+07,2012,6.4,29000
"Color",152,87,47860214,"When a Stranger Calls ",34711,468,"English","USA",1.5e+07,2006,5,0
"Color",69,88,47811275,"Big Fat Liar ",29008,99,"English","USA",1.5e+07,2002,5.4,896
"Color",130,97,43022524,"Wag the Dog ",67604,218,"English","USA",1.5e+07,1997,7.1,12000
"Color",66,94,42672630,"The Lizzie McGuire Movie ",27580,172,"English","USA",1.7e+07,2003,5.3,0
"Color",238,112,42919096,"Snitch ",64747,122,"English","USA",1.5e+07,2013,6.5,12000
"Color",198,98,42592530,"Krampus ",29867,181,"English","USA",1.5e+07,2015,6.2,27000
"Color",154,104,40064955,"The Faculty ",92074,502,"English","USA",1.5e+07,1998,6.4,0
"Color",131,120,44886089,"Cop Land ",69576,207,"English","USA",1e+07,1997,6.9,2000
"Color",97,99,37882551,"Not Another Teen Movie ",80305,393,"English","USA",1.6e+07,2001,5.7,0
"Color",355,109,40983001,"End of Watch ",181025,336,"English","USA",7e+06,2012,7.7,38000
"Color",138,105,20991497,"Aloha ",39782,172,"English","USA",3.7e+07,2015,5.4,11000
"Color",102,106,35007180,"The Skulls ",26846,193,"English","USA",1.5e+07,2000,5.6,0
"Color",419,123,35887263,"The Theory of Everything ",265507,388,"English","UK",1.5e+07,2014,7.7,90000
"Color",37,86,34308901,"Malibu's Most Wanted ",15939,87,"English","USA",1.6e+07,2003,5.1,0
"Color",78,120,33771174,"Where the Heart Is ",27044,240,"English","USA",1.5e+07,2000,6.8,0
"Color",181,227,6000000,"Lawrence of Arabia ",192775,559,"English","UK",1.5e+07,1962,8.4,11000
"Color",220,119,33386128,"Halloween II ",36372,491,"English","USA",1.5e+07,2009,4.9,3000
"Color",349,115,37877959,"Wild ",86664,252,"English","USA",1.5e+07,2014,7.1,38000
"Color",241,114,32721635,"The Last House on the Left ",67822,279,"English","USA",1.5e+07,2009,6.6,0
"Color",103,90,31585300,"The Wedding Date ",38248,250,"English","USA",1.5e+07,2005,6.1,0
"Color",151,94,30259652,"Halloween: Resurrection ",26905,614,"English","USA",1.5e+07,2002,4.1,0
"Color",344,106,163192114,"Clash of the Titans ",229687,637,"English","USA",1.25e+08,2010,5.8,15000
"Color",185,98,30857814,"The Princess Bride ",294163,718,"English","USA",1.6e+07,1987,8.1,33000
"Color",112,126,30226144,"The Great Debaters ",47626,118,"English","USA",1.5e+07,2007,7.6,0
"Color",676,100,35054909,"Drive ",431578,1264,"English","USA",1.5e+07,2011,7.8,81000
"Color",74,89,29302097,"Confessions of a Teenage Drama Queen ",23408,105,"English","Germany",1.5e+07,2004,4.6,810
"Color",65,111,29106737,"The Object of My Affection ",15582,132,"English","USA",1.5e+07,1998,6,849
"Color",274,100,28637507,"28 Weeks Later ",212167,713,"English","UK",1.5e+07,2007,7,0
"Color",50,115,30127963,"When the Game Stands Tall ",12596,64,"English","USA",1.5e+07,2014,6.7,0
"Color",96,106,32645546,"Because of Winn-Dixie ",8427,88,"English","USA",1.4e+07,2005,6.4,1000
"Color",68,124,27441122,"Love & Basketball ",14322,116,"English","USA",1.5e+07,2000,7.2,0
"Color",111,107,28014536,"Grosse Pointe Blank ",73347,296,"English","USA",1.5e+07,1997,7.4,0
"Color",128,99,33860010,"All About Steve ",33088,143,"English","USA",1.5e+07,2009,4.8,0
"Color",160,90,26421314,"Book of Shadows: Blair Witch 2 ",28964,457,"English","USA",1.5e+07,2000,4,949
"Color",93,101,24881000,"The Craft ",57140,195,"English","USA",1.5e+07,1996,6.2,6000
"Color",278,119,23089926,"Match Point ",166269,735,"English","UK",1.5e+07,2005,7.7,0
"Color",81,103,26161406,"Ramona and Beezus ",13874,52,"English","USA",1.5e+07,2010,6.7,0
"Color",58,134,22954968,"The Remains of the Day ",45703,156,"English","UK",11500000,1993,7.9,0
"Color",153,155,26384919,"Boogie Nights ",189032,560,"English","USA",1.5e+07,1997,7.9,0
"Color",25,94,22189039,"Nowhere to Run ",17074,55,"English","USA",1.5e+07,1993,5.5,466
"Color",46,95,20998709,"Flicka ",6095,76,"English","USA",1.5e+07,2006,6.2,1000
"Color",161,89,20801344,"The Hills Have Eyes II ",49721,211,"English","USA",1.5e+07,2007,5.1,0
"Color",108,97,21468807,"Urban Legends: Final Cut ",13048,227,"English","USA",1.4e+07,2000,4.1,243
"Color",69,90,19158074,"Tuck Everlasting ",17983,127,"English","USA",1.5e+07,2002,6.7,0
"Color",78,92,18843314,"The Marine ",27486,284,"English","USA",2e+07,2006,4.7,0
"Color",129,100,20566327,"Keanu ",15385,84,"English","USA",1.5e+07,2016,6.4,0
"Color",135,117,20218921,"Country Strong ",14814,114,"English","Official site",1.5e+07,2010,6.3,0
"Color",96,84,17411331,"Disturbing Behavior ",17328,237,"English","Australia",1.5e+07,1998,5.5,673
"Color",417,140,21383298,"The Place Beyond the Pines ",187170,376,"English","USA",1.5e+07,2012,7.3,47000
"Color",172,108,24984868,"The November Man ",50056,152,"English","USA",1.5e+07,2014,6.3,0
"Color",88,109,16459004,"Eye of the Beholder ",13320,415,"English","Canada",1.5e+07,1999,4.9,327
"Color",388,131,15700000,"The Hurt Locker ",332065,876,"English","USA",1.5e+07,2008,7.6,16000
